pair_id,feature,is_target,alpha,base_contrast,contrast,delta_contrast
p87,16057,0,2.0,6.1875,5.6875,-0.5
p88,16057,0,2.0,2.71875,2.78125,0.0625
p89,16057,0,2.0,8.3125,8.0,-0.3125
p90,16057,0,2.0,4.96875,4.6875,-0.28125
p91,16057,0,2.0,5.75,5.8125,0.0625
p92,16057,0,2.0,2.0625,2.1875,0.125
p93,16057,0,2.0,4.375,4.6875,0.3125
p94,16057,0,2.0,4.5,4.75,0.25
p95,16057,0,2.0,5.125,4.625,-0.5
p96,16057,0,2.0,9.5,9.28125,-0.21875
p97,16057,0,2.0,5.8125,5.8125,0.0
p98,16057,0,2.0,6.0,6.0,0.0
p99,16057,0,2.0,6.875,6.6875,-0.1875
p100,16057,0,2.0,2.375,2.375,0.0
p101,16057,0,2.0,-0.5625,-0.25,0.3125
p102,16057,0,2.0,0.5625,0.0625,-0.5
p103,16057,0,2.0,2.5,2.4375,-0.0625
p104,16057,0,2.0,-2.0625,-1.875,0.1875
p105,16057,0,2.0,-2.0,-1.875,0.125
p106,16057,0,2.0,2.75,2.6875,-0.0625
p107,16057,0,2.0,-2.3125,-2.1875,0.125
p108,16057,0,2.0,5.4375,5.8125,0.375
p109,16057,0,2.0,-1.3125,-1.125,0.1875
p110,16057,0,2.0,3.9375,3.625,-0.3125
p111,16057,0,2.0,1.1875,1.0625,-0.125
p112,16057,0,2.0,-0.8125,-1.0,-0.1875
p113,16057,0,2.0,3.3125,3.0625,-0.25
p114,16057,0,2.0,2.0,1.96875,-0.03125
p115,16057,0,2.0,3.5625,3.5,-0.0625
p116,16057,0,2.0,7.3125,7.1875,-0.125
p117,16057,0,2.0,7.1875,6.625,-0.5625
p118,16057,0,2.0,3.5625,3.375,-0.1875
p119,16057,0,2.0,3.40625,3.03125,-0.375
p120,16057,0,2.0,6.28125,5.875,-0.40625
p121,16057,0,2.0,2.0625,1.75,-0.3125
p122,16057,0,2.0,4.25,4.3125,0.0625
p123,16057,0,2.0,5.0625,4.9375,-0.125
p124,16057,0,2.0,0.1875,0.25,0.0625
p125,16057,0,2.0,7.375,7.625,0.25
p126,16057,0,2.0,4.8125,4.5,-0.3125
p127,16057,0,2.0,7.75,7.625,-0.125
p128,16057,0,2.0,6.4375,6.625,0.1875
p129,16057,0,2.0,6.4375,6.1875,-0.25
p130,16057,0,2.0,2.1875,2.0,-0.1875
p131,16057,0,2.0,2.5625,2.6875,0.125
p132,16057,0,2.0,2.625,2.8125,0.1875
p133,16057,0,2.0,0.0,0.25,0.25
p134,16057,0,2.0,3.0625,3.5,0.4375
p135,16057,0,2.0,4.6875,4.8125,0.125
p136,16057,0,2.0,4.25,4.3125,0.0625
p137,16057,0,2.0,2.75,2.875,0.125
p138,16057,0,2.0,6.9375,7.3125,0.375
p139,16057,0,2.0,3.4375,3.5625,0.125
p140,16057,0,2.0,0.0,0.0,0.0
p141,16057,0,2.0,0.3125,0.25,-0.0625
p142,16057,0,2.0,2.0,1.75,-0.25
p143,16057,0,2.0,3.3125,3.375,0.0625
p144,16057,0,2.0,2.8125,2.84375,0.03125
p145,16057,0,2.0,2.3125,2.375,0.0625
p146,16057,0,2.0,1.9375,2.125,0.1875
p147,16057,0,2.0,1.75,1.75,0.0
p148,16057,0,2.0,3.5625,3.4375,-0.125
p149,16057,0,2.0,2.125,2.125,0.0
p150,16057,0,2.0,1.9375,1.5,-0.4375
p151,16057,0,2.0,-0.453125,-0.46875,-0.015625
p152,16057,0,2.0,-0.28125,-0.3125,-0.03125
p153,16057,0,2.0,0.8125,0.875,0.0625
p154,16057,0,2.0,0.1875,0.078125,-0.109375
p155,16057,0,2.0,1.515625,1.40625,-0.109375
p156,16057,0,2.0,3.625,3.46875,-0.15625
p157,16057,0,2.0,2.03125,1.84375,-0.1875
p158,16057,0,2.0,1.8125,1.5625,-0.25
p159,16057,0,2.0,2.71875,2.46875,-0.25
p160,16057,0,2.0,3.625,3.46875,-0.15625
p161,16057,0,2.0,3.875,3.75,-0.125
p162,16057,0,2.0,0.75,0.9375,0.1875
p163,16057,0,2.0,-1.375,-1.5,-0.125
p164,16057,0,2.0,-2.625,-2.625,0.0
p165,16057,0,2.0,-1.6875,-1.6875,0.0
p166,16057,0,2.0,4.6875,4.3125,-0.375
p167,16057,0,2.0,1.375,1.3125,-0.0625
p168,16057,0,2.0,3.25,3.5625,0.3125
p169,16057,0,2.0,1.4375,1.625,0.1875
p170,16057,0,2.0,5.375,5.0,-0.375
p171,16057,0,2.0,4.53125,4.21875,-0.3125
p172,16057,0,2.0,0.9375,0.8125,-0.125
p173,16057,0,2.0,2.75,2.5,-0.25
p174,16057,0,2.0,3.5625,3.375,-0.1875
p175,16057,0,2.0,3.5,3.4375,-0.0625
p176,16057,0,2.0,5.5,5.6875,0.1875
p177,16057,0,2.0,3.9375,3.625,-0.3125
p178,16057,0,2.0,2.4375,2.5,0.0625
p179,16057,0,2.0,4.0,3.625,-0.375
p180,16057,0,2.0,3.0,2.84375,-0.15625
p181,16057,0,2.0,-0.1875,0.0,0.1875
p182,16057,0,2.0,-0.3125,-0.3125,0.0
p183,16057,0,2.0,-2.375,-1.8125,0.5625
p184,16057,0,2.0,0.0625,0.3125,0.25
p185,16057,0,2.0,-1.625,-1.4375,0.1875
p186,16057,0,2.0,-0.0625,0.125,0.1875
p187,16057,0,2.0,-3.4375,-3.125,0.3125
p188,16057,0,2.0,0.5,0.5,0.0
p189,16057,0,2.0,1.75,1.8125,0.0625
p190,16057,0,2.0,1.6875,1.75,0.0625
p191,16057,0,2.0,5.125,5.0625,-0.0625
p192,16057,0,2.0,2.75,2.75,0.0
p193,16057,0,2.0,10.875,10.875,0.0
p194,16057,0,2.0,2.875,2.875,0.0
p195,16057,0,2.0,6.6875,6.6875,0.0
p196,16057,0,2.0,2.75,2.5625,-0.1875
p197,16057,0,2.0,8.8125,9.0,0.1875
p198,16057,0,2.0,6.125,6.375,0.25
p199,16057,0,2.0,10.5625,10.4375,-0.125
p200,16057,0,2.0,3.625,3.4375,-0.1875
p1,8887,0,0.0,6.265625,6.25,-0.015625
p2,8887,0,0.0,5.5,5.53125,0.03125
p3,8887,0,0.0,4.84375,4.96875,0.125
p4,8887,0,0.0,7.671875,7.75,0.078125
p5,8887,0,0.0,5.34375,5.28125,-0.0625
p6,8887,0,0.0,3.625,4.0,0.375
p7,8887,0,0.0,6.96875,7.0625,0.09375
p8,8887,0,0.0,4.46875,4.59375,0.125
p9,8887,0,0.0,5.5625,5.90625,0.34375
p10,8887,0,0.0,3.625,4.0,0.375
p11,8887,0,0.0,5.5625,5.5625,0.0
p12,8887,0,0.0,5.75,5.625,-0.125
p13,8887,0,0.0,7.125,7.3125,0.1875
p14,8887,0,0.0,4.0,4.0,0.0
p15,8887,0,0.0,10.5,10.875,0.375
p16,8887,0,0.0,9.84375,10.15625,0.3125
p17,8887,0,0.0,8.4375,8.6875,0.25
p18,8887,0,0.0,7.75,7.875,0.125
p19,8887,0,0.0,7.125,7.4375,0.3125
p20,8887,0,0.0,6.875,7.0,0.125
p21,8887,0,0.0,6.75,6.875,0.125
p22,8887,0,0.0,8.25,8.125,-0.125
p23,8887,0,0.0,6.375,6.8125,0.4375
p24,8887,0,0.0,5.1875,5.3125,0.125
p25,8887,0,0.0,11.1875,11.5,0.3125
p26,8887,0,0.0,7.0,7.1875,0.1875
p27,8887,0,0.0,9.0625,9.3125,0.25
p28,8887,0,0.0,5.375,5.5,0.125
p29,8887,0,0.0,7.875,8.125,0.25
p30,8887,0,0.0,4.25,4.4375,0.1875
p31,8887,0,0.0,0.28125,0.4375,0.15625
p32,8887,0,0.0,0.5625,0.875,0.3125
p33,8887,0,0.0,2.125,2.125,0.0
p34,8887,0,0.0,3.40625,3.3125,-0.09375
p35,8887,0,0.0,2.25,2.25,0.0
p36,8887,0,0.0,2.15625,2.0,-0.15625
p37,8887,0,0.0,1.5625,1.5,-0.0625
p38,8887,0,0.0,3.625,3.671875,0.046875
p39,8887,0,0.0,2.0625,2.03125,-0.03125
p40,8887,0,0.0,1.671875,1.734375,0.0625
p41,8887,0,0.0,5.5,5.625,0.125
p42,8887,0,0.0,9.0,9.1875,0.1875
p43,8887,0,0.0,6.375,6.625,0.25
p44,8887,0,0.0,8.5,8.3125,-0.1875
p45,8887,0,0.0,11.5,11.625,0.125
p46,8887,0,0.0,5.125,5.5,0.375
p47,8887,0,0.0,9.5,9.875,0.375
p48,8887,0,0.0,12.125,11.875,-0.25
p49,8887,0,0.0,9.9375,10.3125,0.375
p50,8887,0,0.0,7.125,7.25,0.125
p51,8887,0,0.0,4.515625,4.671875,0.15625
p52,8887,0,0.0,7.9375,8.0625,0.125
p53,8887,0,0.0,11.8125,12.03125,0.21875
p54,8887,0,0.0,11.9453125,12.2578125,0.3125
p55,8887,0,0.0,11.03125,11.375,0.34375
p56,8887,0,0.0,7.15625,7.3125,0.15625
p57,8887,0,0.0,11.875,12.125,0.25
p58,8887,0,0.0,11.40625,11.7578125,0.3515625
p59,8887,0,0.0,4.46875,4.75,0.28125
p60,8887,0,0.0,6.84375,7.0,0.15625
p61,8887,0,0.0,0.6875,0.75,0.0625
p62,8887,0,0.0,3.9375,3.875,-0.0625
p63,8887,0,0.0,4.5625,4.8125,0.25
p64,8887,0,0.0,0.125,0.125,0.0
p65,8887,0,0.0,3.8125,3.75,-0.0625
p66,8887,0,0.0,6.8125,7.375,0.5625
p67,8887,0,0.0,8.625,8.8125,0.1875
p68,8887,0,0.0,7.4375,7.375,-0.0625
p69,8887,0,0.0,6.375,6.6875,0.3125
p70,8887,0,0.0,4.1875,4.375,0.1875
p71,8887,0,0.0,1.4375,1.0625,-0.375
p72,8887,0,0.0,1.75,1.5,-0.25
p73,8887,0,0.0,1.8125,1.8125,0.0
p74,8887,0,0.0,-0.0625,0.125,0.1875
p75,8887,0,0.0,3.8125,3.625,-0.1875
p76,8887,0,0.0,2.6875,2.6875,0.0
p77,8887,0,0.0,3.875,3.75,-0.125
p78,8887,0,0.0,2.8125,2.75,-0.0625
p79,8887,0,0.0,2.0,1.875,-0.125
p80,8887,0,0.0,3.59375,3.625,0.03125
p81,8887,0,0.0,6.625,6.890625,0.265625
p82,8887,0,0.0,2.125,2.5625,0.4375
p83,8887,0,0.0,5.3125,5.5625,0.25
p84,8887,0,0.0,8.6875,8.90625,0.21875
p85,8887,0,0.0,6.3125,6.4375,0.125
p86,8887,0,0.0,5.5625,6.0,0.4375
p87,8887,0,0.0,6.1875,6.375,0.1875
p88,8887,0,0.0,2.71875,3.0625,0.34375
p89,8887,0,0.0,8.3125,8.625,0.3125
p90,8887,0,0.0,4.96875,5.15625,0.1875
p91,8887,0,0.0,5.75,6.0,0.25
p92,8887,0,0.0,2.0625,2.0625,0.0
p93,8887,0,0.0,4.375,4.5625,0.1875
p94,8887,0,0.0,4.5,4.5,0.0
p95,8887,0,0.0,5.125,5.125,0.0
p96,8887,0,0.0,9.5,9.75,0.25
p97,8887,0,0.0,5.8125,6.1875,0.375
p98,8887,0,0.0,6.0,6.0,0.0
p99,8887,0,0.0,6.875,7.125,0.25
p100,8887,0,0.0,2.375,2.4375,0.0625
p101,8887,0,0.0,-0.5625,-0.8125,-0.25
p102,8887,0,0.0,0.5625,0.5,-0.0625
p103,8887,0,0.0,2.5,2.5,0.0
p104,8887,0,0.0,-2.0625,-2.3125,-0.25
p105,8887,0,0.0,-2.0,-2.125,-0.125
p106,8887,0,0.0,2.75,2.5,-0.25
p107,8887,0,0.0,-2.3125,-2.375,-0.0625
p108,8887,0,0.0,5.4375,5.5,0.0625
p109,8887,0,0.0,-1.3125,-1.1875,0.125
p110,8887,0,0.0,3.9375,4.125,0.1875
p111,8887,0,0.0,1.1875,0.96875,-0.21875
p112,8887,0,0.0,-0.8125,-0.75,0.0625
p113,8887,0,0.0,3.3125,3.625,0.3125
p114,8887,0,0.0,2.0,2.03125,0.03125
p115,8887,0,0.0,3.5625,3.5,-0.0625
p116,8887,0,0.0,7.3125,7.0,-0.3125
p117,8887,0,0.0,7.1875,7.375,0.1875
p118,8887,0,0.0,3.5625,3.9375,0.375
p119,8887,0,0.0,3.40625,3.4375,0.03125
p120,8887,0,0.0,6.28125,6.53125,0.25
p121,8887,0,0.0,2.0625,1.9375,-0.125
p122,8887,0,0.0,4.25,4.375,0.125
p123,8887,0,0.0,5.0625,5.0625,0.0
p124,8887,0,0.0,0.1875,0.0625,-0.125
p125,8887,0,0.0,7.375,7.375,0.0
p126,8887,0,0.0,4.8125,4.8125,0.0
p127,8887,0,0.0,7.75,7.625,-0.125
p128,8887,0,0.0,6.4375,6.1875,-0.25
p129,8887,0,0.0,6.4375,6.3125,-0.125
p130,8887,0,0.0,2.1875,2.1875,0.0
p131,8887,0,0.0,2.5625,2.625,0.0625
p132,8887,0,0.0,2.625,2.8125,0.1875
p133,8887,0,0.0,0.0,0.125,0.125
p134,8887,0,0.0,3.0625,3.375,0.3125
p135,8887,0,0.0,4.6875,4.875,0.1875
p136,8887,0,0.0,4.25,4.4375,0.1875
p137,8887,0,0.0,2.75,3.0,0.25
p138,8887,0,0.0,6.9375,7.25,0.3125
p139,8887,0,0.0,3.4375,3.3125,-0.125
p140,8887,0,0.0,0.0,0.0625,0.0625
p141,8887,0,0.0,0.3125,0.375,0.0625
p142,8887,0,0.0,2.0,2.0,0.0
p143,8887,0,0.0,3.3125,3.375,0.0625
p144,8887,0,0.0,2.8125,2.90625,0.09375
p145,8887,0,0.0,2.3125,2.625,0.3125
p146,8887,0,0.0,1.9375,2.125,0.1875
p147,8887,0,0.0,1.75,2.0625,0.3125
p148,8887,0,0.0,3.5625,3.5625,0.0
p149,8887,0,0.0,2.125,2.3125,0.1875
p150,8887,0,0.0,1.9375,1.8125,-0.125
p151,8887,0,0.0,-0.453125,-0.34375,0.109375
p152,8887,0,0.0,-0.28125,-0.1875,0.09375
p153,8887,0,0.0,0.8125,1.0,0.1875
p154,8887,0,0.0,0.1875,0.296875,0.109375
p155,8887,0,0.0,1.515625,1.546875,0.03125
p156,8887,0,0.0,3.625,3.90625,0.28125
p157,8887,0,0.0,2.03125,2.125,0.09375
p158,8887,0,0.0,1.8125,2.0,0.1875
p159,8887,0,0.0,2.71875,2.71875,0.0
p160,8887,0,0.0,3.625,3.90625,0.28125
p161,8887,0,0.0,3.875,4.125,0.25
p162,8887,0,0.0,0.75,0.8125,0.0625
p163,8887,0,0.0,-1.375,-1.375,0.0
p164,8887,0,0.0,-2.625,-2.8125,-0.1875
p165,8887,0,0.0,-1.6875,-1.875,-0.1875
p166,8887,0,0.0,4.6875,4.6875,0.0
p167,8887,0,0.0,1.375,1.3125,-0.0625
p168,8887,0,0.0,3.25,3.125,-0.125
p169,8887,0,0.0,1.4375,1.375,-0.0625
p170,8887,0,0.0,5.375,5.0625,-0.3125
p171,8887,0,0.0,4.53125,4.65625,0.125
p172,8887,0,0.0,0.9375,1.125,0.1875
p173,8887,0,0.0,2.75,2.8125,0.0625
p174,8887,0,0.0,3.5625,3.65625,0.09375
p175,8887,0,0.0,3.5,3.6875,0.1875
p176,8887,0,0.0,5.5,5.8125,0.3125
p177,8887,0,0.0,3.9375,3.9375,0.0
p178,8887,0,0.0,2.4375,2.8125,0.375
p179,8887,0,0.0,4.0,4.3125,0.3125
p180,8887,0,0.0,3.0,3.25,0.25
p181,8887,0,0.0,-0.1875,-0.125,0.0625
p182,8887,0,0.0,-0.3125,-0.3125,0.0
p183,8887,0,0.0,-2.375,-2.4375,-0.0625
p184,8887,0,0.0,0.0625,0.0625,0.0
p185,8887,0,0.0,-1.625,-1.75,-0.125
p186,8887,0,0.0,-0.0625,0.0,0.0625
p187,8887,0,0.0,-3.4375,-3.625,-0.1875
p188,8887,0,0.0,0.5,0.4375,-0.0625
p189,8887,0,0.0,1.75,1.8125,0.0625
p190,8887,0,0.0,1.6875,1.5625,-0.125
p191,8887,0,0.0,5.125,5.0,-0.125
p192,8887,0,0.0,2.75,2.5625,-0.1875
p193,8887,0,0.0,10.875,10.6875,-0.1875
p194,8887,0,0.0,2.875,2.6875,-0.1875
p195,8887,0,0.0,6.6875,6.5625,-0.125
p196,8887,0,0.0,2.75,2.9375,0.1875
p197,8887,0,0.0,8.8125,8.75,-0.0625
p198,8887,0,0.0,6.125,5.8125,-0.3125
p199,8887,0,0.0,10.5625,10.3125,-0.25
p200,8887,0,0.0,3.625,3.625,0.0
p1,8887,0,0.5,6.265625,6.265625,0.0
p2,8887,0,0.5,5.5,5.53125,0.03125
p3,8887,0,0.5,4.84375,4.84375,0.0
p4,8887,0,0.5,7.671875,7.71875,0.046875
p5,8887,0,0.5,5.34375,5.25,-0.09375
p6,8887,0,0.5,3.625,3.8125,0.1875
p7,8887,0,0.5,6.96875,6.96875,0.0
p8,8887,0,0.5,4.46875,4.40625,-0.0625
p9,8887,0,0.5,5.5625,5.84375,0.28125
p10,8887,0,0.5,3.625,3.8125,0.1875
p11,8887,0,0.5,5.5625,5.5625,0.0
p12,8887,0,0.5,5.75,5.75,0.0
p13,8887,0,0.5,7.125,7.0,-0.125
p14,8887,0,0.5,4.0,4.0625,0.0625
p15,8887,0,0.5,10.5,10.625,0.125
p16,8887,0,0.5,9.84375,10.0625,0.21875
p17,8887,0,0.5,8.4375,8.4375,0.0
p18,8887,0,0.5,7.75,7.875,0.125
p19,8887,0,0.5,7.125,7.25,0.125
p20,8887,0,0.5,6.875,6.875,0.0
p21,8887,0,0.5,6.75,6.8125,0.0625
p22,8887,0,0.5,8.25,8.125,-0.125
p23,8887,0,0.5,6.375,6.5625,0.1875
p24,8887,0,0.5,5.1875,5.1875,0.0
p25,8887,0,0.5,11.1875,11.5,0.3125
p26,8887,0,0.5,7.0,7.1875,0.1875
p27,8887,0,0.5,9.0625,9.1875,0.125
p28,8887,0,0.5,5.375,5.4375,0.0625
p29,8887,0,0.5,7.875,8.125,0.25
p30,8887,0,0.5,4.25,4.375,0.125
p31,8887,0,0.5,0.28125,0.28125,0.0
p32,8887,0,0.5,0.5625,0.6875,0.125
p33,8887,0,0.5,2.125,2.125,0.0
p34,8887,0,0.5,3.40625,3.375,-0.03125
p35,8887,0,0.5,2.25,2.25,0.0
p36,8887,0,0.5,2.15625,2.0625,-0.09375
p37,8887,0,0.5,1.5625,1.5625,0.0
p38,8887,0,0.5,3.625,3.71875,0.09375
p39,8887,0,0.5,2.0625,2.03125,-0.03125
p40,8887,0,0.5,1.671875,1.640625,-0.03125
p41,8887,0,0.5,5.5,5.5625,0.0625
p42,8887,0,0.5,9.0,9.1875,0.1875
p43,8887,0,0.5,6.375,6.5,0.125
p44,8887,0,0.5,8.5,8.5,0.0
p45,8887,0,0.5,11.5,11.6875,0.1875
p46,8887,0,0.5,5.125,5.1875,0.0625
p47,8887,0,0.5,9.5,9.75,0.25
p48,8887,0,0.5,12.125,11.9375,-0.1875
p49,8887,0,0.5,9.9375,10.125,0.1875
p50,8887,0,0.5,7.125,7.125,0.0
p51,8887,0,0.5,4.515625,4.609375,0.09375
p52,8887,0,0.5,7.9375,8.0625,0.125
p53,8887,0,0.5,11.8125,11.84375,0.03125
p54,8887,0,0.5,11.9453125,12.078125,0.1328125
p55,8887,0,0.5,11.03125,11.234375,0.203125
p56,8887,0,0.5,7.15625,7.125,-0.03125
p57,8887,0,0.5,11.875,12.0,0.125
p58,8887,0,0.5,11.40625,11.6015625,0.1953125
p59,8887,0,0.5,4.46875,4.609375,0.140625
p60,8887,0,0.5,6.84375,6.9375,0.09375
p61,8887,0,0.5,0.6875,0.75,0.0625
p62,8887,0,0.5,3.9375,4.0,0.0625
p63,8887,0,0.5,4.5625,4.8125,0.25
p64,8887,0,0.5,0.125,0.125,0.0
p65,8887,0,0.5,3.8125,3.75,-0.0625
p66,8887,0,0.5,6.8125,7.0,0.1875
p67,8887,0,0.5,8.625,8.6875,0.0625
p68,8887,0,0.5,7.4375,7.5,0.0625
p69,8887,0,0.5,6.375,6.375,0.0
p70,8887,0,0.5,4.1875,4.1875,0.0
p71,8887,0,0.5,1.4375,1.1875,-0.25
p72,8887,0,0.5,1.75,1.625,-0.125
p73,8887,0,0.5,1.8125,1.6875,-0.125
p74,8887,0,0.5,-0.0625,0.0,0.0625
p75,8887,0,0.5,3.8125,3.625,-0.1875
p76,8887,0,0.5,2.6875,2.6875,0.0
p77,8887,0,0.5,3.875,3.8125,-0.0625
p78,8887,0,0.5,2.8125,2.875,0.0625
p79,8887,0,0.5,2.0,2.0,0.0
p80,8887,0,0.5,3.59375,3.5625,-0.03125
p81,8887,0,0.5,6.625,6.8125,0.1875
p82,8887,0,0.5,2.125,2.3125,0.1875
p83,8887,0,0.5,5.3125,5.4375,0.125
p84,8887,0,0.5,8.6875,8.8125,0.125
p85,8887,0,0.5,6.3125,6.3125,0.0
p86,8887,0,0.5,5.5625,5.875,0.3125
p87,8887,0,0.5,6.1875,6.25,0.0625
p88,8887,0,0.5,2.71875,2.875,0.15625
p89,8887,0,0.5,8.3125,8.375,0.0625
p90,8887,0,0.5,4.96875,5.09375,0.125
p91,8887,0,0.5,5.75,5.875,0.125
p92,8887,0,0.5,2.0625,2.125,0.0625
p93,8887,0,0.5,4.375,4.4375,0.0625
p94,8887,0,0.5,4.5,4.5,0.0
p95,8887,0,0.5,5.125,5.0625,-0.0625
p96,8887,0,0.5,9.5,9.65625,0.15625
p97,8887,0,0.5,5.8125,5.9375,0.125
p98,8887,0,0.5,6.0,5.875,-0.125
p99,8887,0,0.5,6.875,7.0,0.125
p100,8887,0,0.5,2.375,2.4375,0.0625
p101,8887,0,0.5,-0.5625,-0.625,-0.0625
p102,8887,0,0.5,0.5625,0.4375,-0.125
p103,8887,0,0.5,2.5,2.5,0.0
p104,8887,0,0.5,-2.0625,-2.25,-0.1875
p105,8887,0,0.5,-2.0,-2.125,-0.125
p106,8887,0,0.5,2.75,2.625,-0.125
p107,8887,0,0.5,-2.3125,-2.5,-0.1875
p108,8887,0,0.5,5.4375,5.3125,-0.125
p109,8887,0,0.5,-1.3125,-1.25,0.0625
p110,8887,0,0.5,3.9375,3.9375,0.0
p111,8887,0,0.5,1.1875,1.125,-0.0625
p112,8887,0,0.5,-0.8125,-0.875,-0.0625
p113,8887,0,0.5,3.3125,3.25,-0.0625
p114,8887,0,0.5,2.0,2.0,0.0
p115,8887,0,0.5,3.5625,3.5625,0.0
p116,8887,0,0.5,7.3125,7.25,-0.0625
p117,8887,0,0.5,7.1875,7.375,0.1875
p118,8887,0,0.5,3.5625,3.71875,0.15625
p119,8887,0,0.5,3.40625,3.40625,0.0
p120,8887,0,0.5,6.28125,6.5,0.21875
p121,8887,0,0.5,2.0625,2.0,-0.0625
p122,8887,0,0.5,4.25,4.1875,-0.0625
p123,8887,0,0.5,5.0625,4.9375,-0.125
p124,8887,0,0.5,0.1875,0.0625,-0.125
p125,8887,0,0.5,7.375,7.375,0.0
p126,8887,0,0.5,4.8125,4.8125,0.0
p127,8887,0,0.5,7.75,7.75,0.0
p128,8887,0,0.5,6.4375,6.3125,-0.125
p129,8887,0,0.5,6.4375,6.3125,-0.125
p130,8887,0,0.5,2.1875,2.1875,0.0
p131,8887,0,0.5,2.5625,2.5625,0.0
p132,8887,0,0.5,2.625,2.6875,0.0625
p133,8887,0,0.5,0.0,-0.125,-0.125
p134,8887,0,0.5,3.0625,3.3125,0.25
p135,8887,0,0.5,4.6875,4.6875,0.0
p136,8887,0,0.5,4.25,4.4375,0.1875
p137,8887,0,0.5,2.75,2.875,0.125
p138,8887,0,0.5,6.9375,7.0,0.0625
p139,8887,0,0.5,3.4375,3.4375,0.0
p140,8887,0,0.5,0.0,-0.0625,-0.0625
p141,8887,0,0.5,0.3125,0.25,-0.0625
p142,8887,0,0.5,2.0,2.0,0.0
p143,8887,0,0.5,3.3125,3.3125,0.0
p144,8887,0,0.5,2.8125,2.875,0.0625
p145,8887,0,0.5,2.3125,2.5625,0.25
p146,8887,0,0.5,1.9375,2.125,0.1875
p147,8887,0,0.5,1.75,1.9375,0.1875
p148,8887,0,0.5,3.5625,3.5,-0.0625
p149,8887,0,0.5,2.125,2.1875,0.0625
p150,8887,0,0.5,1.9375,1.8125,-0.125
p151,8887,0,0.5,-0.453125,-0.40625,0.046875
p152,8887,0,0.5,-0.28125,-0.125,0.15625
p153,8887,0,0.5,0.8125,0.8125,0.0
p154,8887,0,0.5,0.1875,0.265625,0.078125
p155,8887,0,0.5,1.515625,1.546875,0.03125
p156,8887,0,0.5,3.625,3.8125,0.1875
p157,8887,0,0.5,2.03125,2.03125,0.0
p158,8887,0,0.5,1.8125,1.875,0.0625
p159,8887,0,0.5,2.71875,2.6875,-0.03125
p160,8887,0,0.5,3.625,3.8125,0.1875
p161,8887,0,0.5,3.875,3.9375,0.0625
p162,8887,0,0.5,0.75,0.8125,0.0625
p163,8887,0,0.5,-1.375,-1.4375,-0.0625
p164,8887,0,0.5,-2.625,-2.75,-0.125
p165,8887,0,0.5,-1.6875,-1.625,0.0625
p166,8887,0,0.5,4.6875,4.5625,-0.125
p167,8887,0,0.5,1.375,1.375,0.0
p168,8887,0,0.5,3.25,3.125,-0.125
p169,8887,0,0.5,1.4375,1.375,-0.0625
p170,8887,0,0.5,5.375,5.1875,-0.1875
p171,8887,0,0.5,4.53125,4.5,-0.03125
p172,8887,0,0.5,0.9375,1.125,0.1875
p173,8887,0,0.5,2.75,2.75,0.0
p174,8887,0,0.5,3.5625,3.59375,0.03125
p175,8887,0,0.5,3.5,3.5,0.0
p176,8887,0,0.5,5.5,5.59375,0.09375
p177,8887,0,0.5,3.9375,3.9375,0.0
p178,8887,0,0.5,2.4375,2.6875,0.25
p179,8887,0,0.5,4.0,4.0,0.0
p180,8887,0,0.5,3.0,3.1875,0.1875
p181,8887,0,0.5,-0.1875,-0.1875,0.0
p182,8887,0,0.5,-0.3125,-0.3125,0.0
p183,8887,0,0.5,-2.375,-2.5,-0.125
p184,8887,0,0.5,0.0625,0.0625,0.0
p185,8887,0,0.5,-1.625,-1.625,0.0
p186,8887,0,0.5,-0.0625,0.0,0.0625
p187,8887,0,0.5,-3.4375,-3.5,-0.0625
p188,8887,0,0.5,0.5,0.5,0.0
p189,8887,0,0.5,1.75,1.6875,-0.0625
p190,8887,0,0.5,1.6875,1.75,0.0625
p191,8887,0,0.5,5.125,5.125,0.0
p192,8887,0,0.5,2.75,2.6875,-0.0625
p193,8887,0,0.5,10.875,10.875,0.0
p194,8887,0,0.5,2.875,2.9375,0.0625
p195,8887,0,0.5,6.6875,6.6875,0.0
p196,8887,0,0.5,2.75,2.875,0.125
p197,8887,0,0.5,8.8125,8.8125,0.0
p198,8887,0,0.5,6.125,6.0,-0.125
p199,8887,0,0.5,10.5625,10.4375,-0.125
p200,8887,0,0.5,3.625,3.6875,0.0625
p1,8887,0,1.0,6.265625,6.265625,0.0
p2,8887,0,1.0,5.5,5.5,0.0
p3,8887,0,1.0,4.84375,4.84375,0.0
p4,8887,0,1.0,7.671875,7.671875,0.0
p5,8887,0,1.0,5.34375,5.34375,0.0
p6,8887,0,1.0,3.625,3.625,0.0
p7,8887,0,1.0,6.96875,6.96875,0.0
p8,8887,0,1.0,4.46875,4.46875,0.0
p9,8887,0,1.0,5.5625,5.5625,0.0
p10,8887,0,1.0,3.625,3.625,0.0
p11,8887,0,1.0,5.5625,5.5625,0.0
p12,8887,0,1.0,5.75,5.75,0.0
p13,8887,0,1.0,7.125,7.125,0.0
p14,8887,0,1.0,4.0,4.0,0.0
p15,8887,0,1.0,10.5,10.5,0.0
p16,8887,0,1.0,9.84375,9.84375,0.0
p17,8887,0,1.0,8.4375,8.4375,0.0
p18,8887,0,1.0,7.75,7.75,0.0
p19,8887,0,1.0,7.125,7.125,0.0
p20,8887,0,1.0,6.875,6.875,0.0
